Job Title,Company Name,Location,Description
Ingénieur DevOps Site Reliability Engineer (SRE) | Devoteam Maroc Nearshore,Devoteam,"Rabat, Rabat-Salé-Kénitra, Morocco"," Description de l'entreprise  Chez Devoteam, nous sommes des « Digital Transformakers ». Le respect, la franchise et la passion animent chaque jour notre tribu.   Ensemble, nous aidons nos clients à remporter la bataille du Digital : du conseil à la mise en œuvre de technologies innovantes, jusqu’à l’adoption des usages.  Cloud, Cybersecurity, Data, DevOps, Fullstack Dev, Low Code, RPA n’ont plus aucun secret pour notre tribu !   Nos 10 000+ collaborateurs sont certifiés, formés et accompagnés au quotidien pour relever de nouveaux challenges innovants.  Leader du Cloud, de la Cybersécurité et de la Data en EMEA, le Groupe Devoteam a réalisé en 2022 un chiffre d’affaires de 1,036 milliard d’euros et se donne pour ambition de le doubler dans les 5 années à venir.  Devoteam Maroc, acteur de référence dans les expertises IT depuis plus de 30 ans (350+ consultants) accélère sa croissance en développant ses activités d’expertise en nearshore pour répondre aux besoins de nos clients français, européens et moyen orientaux.  Es-tu prêt(e) à nous rejoindre et relever ensemble ce défi ?     Description du poste  Ingénieur DevOps Site Reliability Engineer (SRE) @ Innovative Tech.  Face à l’avènement du Cloud et des nouvelles méthodes de travail qui en découlent, Devoteam Innovative Tech accompagne les DSI dans leurs stratégies de modernisation de plateforme en les aidant à répondre à plusieurs enjeux majeurs pour les rendre plus agiles, porteuses d’innovation et perçues comme un véritable “business partner” tout en adoptant une gestion responsable de la consommation énergétique de leurs nouveaux services.  Coeur historique de Devoteam, Devoteam Innovative Tech imagine, conçoit et délivre des plateformes hautement disponibles et évolutives, automatisées, sécurisées et nativement Cloud où l’application systémique des paradigmes d’agilité, d’intégration et de livraison continues, de conteneurisation et d’automatisation rend les métiers plus agiles et véloces à délivrer de nouveaux produits à leurs clients.  Son collectif pluridisciplinaire s’appuie sur l’intelligence collective de ses talents : Scrum Master, PM, PO, ingénieurs Devops & SRE, ingénieurs Cloud Automation, ingénieurs Kubernetes et experts architectes Cloud Native portés par la passion de leur métier et de leurs technologies et l’envie d’aller plus loin.  Au sein des équipes Nearshore de Devoteam Maroc, tu rejoindras la tribe DevOps & Automation : une équipe enthousiaste et experte dans la gestion des opérations, l'automatisation, la fiabilité des systèmes et dans la collaboration entre les équipes de développement et d'exploitation.   Tu seras le maillon essentiel pour :  Concevoir, développer et maintenir les pipelines d'intégration continue (CI) et de déploiement continu (CD) pour automatiser le processus de déploiement des applicationsDécrire et gérer l'infrastructure comme du code (IaC) à l’aide des outils Terraform, Ansible et autres pour fournir un provisionning automatisée et reproductible des ressourcesMettre en oeuvre les systèmes de surveillance afin de suivre les métriques de performance, détecter les anomalies et déclencher des alertes en cas de problèmes en s’appuyant sur des outils Prometheus, Grafana et autresMettre en place les systèmes de gestion des journaux (logs) pour collecter, stocker et analyser les logs des applications et des infrastructuresCollaborer avec les équipes Sécurité dans la mise en œuvre des bonnes pratiques sécurité incluant la gestion des secrets, la configuration des politiques de sécurité et si besoin participer aux éventuels audits de sécuritéGarantir la disponibilité, la performance et la fiabilité des services par la conception et la mise en oeuvre d'architectures robustes et résilientes complété de tests de charge et de chaos engineeringSurveiller l'utilisation des ressources et gérer le capacity planning pour faire face aux augmentations de charge tout en optimisant l'utilisation des ressources existantesMettre en œuvre les mécanismes d'auto scaling pour ajuster dynamiquement les ressources à allouer en fonction de la charge de travailAssurer la MCO des services incluant la gestion des mises à jour, des correctifs de sécurité et la résolution proactive des problèmesTravailler en étroite collaboration avec les équipes de développement pour intégrer les pratiques DevOps dans le cycle de vie du développement logicielIdentifier, diagnostiquer et résoudre rapidement les problèmes opérationnelsMaintenir une documentation précise des configurations, des procédures opérationnelles et des meilleures pratiques pour le déploiement et la gestion des servicesÉvaluer et mettre en œuvre les stratégies d’optimisation des coûts liés à l'infrastructure et aux ressources utiliséesFormer les équipes aux meilleures pratiques DevOps, aux outils et aux processus opérationnels    Tu donneras ta pleine mesure par la maîtrise de tes fondamentaux techniques, ta connaissance sur le bout des doigts des activités de [Site Reliability Engineer] et surtout en affirmant ta volonté à comprendre les besoins et l’offre de service sur lesquels tu travailleras.  Ton terrain de jeu : la distribution, l’énergie, la finance, l’industrie, la santé et les transports avec plein de cas d’usage et de nouveaux défis techniques à relever ensemble pour le compte de clients exigeants.        Qualifications  Ce qu’on attend de toi. Que tu aies foi dans DevOps SRE Que tu aides ton collègueQue tu sois gentil avec tes RHsQue tu t’éclates dans ta missionEt que les Codingame ne te fassent pas peur (tu ne seras pas seul : on t’aidera)   Et plus sérieusement : Que tu te concentres sur les attendus fondamentaux d’un ingénieur SRE : l'automatisation, la surveillance, la fiabilité et la collaboration interfonctionnelle pour assurer le succès opérationnel des servicesQue tu souhaites t’investir sur DevOps SRE et que tu t’engages à nos côtés dans cette aventureQue tu aimes travailler en mode agileQue tu réalises avec assiduité et rigueur les activités demandéesQue tu sois proche des commanditaires et des parties prenantes, que tu les accompagnes dans la définition de leurs nouveaux besoins et services : dans des ateliers, en définissant les user stories et en éprouvant au travers de POCEt l'automatisation fait partie de tes drivers et tu en es un promoteur convaincu : tu travailles ton code, tu commit en Open Source, tu fais un peu de compétition alors rejoins nous   Quels atouts pour rejoindre l’équipe ? Diplôme d'ingénieur ou équivalentA partir de 3 ans d'expérience dans la fonctionExpérience avérée en ingénierie SREMaîtrise des outils d’automatisation Terraform, Ansible et autresCertification Terraform est un plus en confirmation de l’expérience dans la pratiqueMaîtrise de Python, du format YAML et pratique du moteur de template Jinja2Pratique avérée dans la gestion/utilisation des secrets : HashiCorp Vault par exemplePratique avérée des outils de surveillance, alerting, remontée des logs tels Grafana, Prometheus, ELK, fluentd …Pratique du Shell, des systèmes Linux, de Docker Compose et de Kubernetes est un plusMaîtrise des outils d'intégration CI/CD (Jenkins, Gitlab) et du travail en mode agile Compréhension et mise en œuvre d'objectifs de niveau de service SLOUn excellent relationnel, tu aimes travailler en équipeUn sens prononcé du service et engagé dans tes activitésSavoir communiquer et écouter en toutes circonstances et écrire sans fautes …and you are fluent in english, indeed !    Informations supplémentaires  Informations additionnelles. Poste basé au Maroc dans nos locaux de Rabat et/ou Casablanca et ouvert uniquement en CDIPoste hybride avec possibilité de télétravailEn rejoignant Devoteam, vous aurez la possibilité d’échanger avec vos pairs, de partager leur expérience et de développer vos compétences en rejoignant la communauté Innovative Tech rassemblant les consultants des 18 pays du Groupe   Restons connectés : https://www.linkedin.com/company/devoteamhttps://twitter.com/devoteamhttps://www.facebook.com/devoteam"
Consultant DevOps / CloudOps,AXONE,Casablanca Metropolitan Area,"Core Responsibilities: 1. Security Integration in CI/CD Pipelines:• Implement security measures and best practices throughout the CI/CD lifecycle.• ALM CI/CD GITLAB Customer pipeline ; seamless integration with Alstom eco-systems (Azure) – vault2. Infrastructure as Code (IaC) Management:• Terraform Expertise:Design and deploy cloud infrastructure in Azure using Terraform.Ensure that IaC templates are secure by default, following security guidelines ; Terraform development over module structure (core module, local, input & outputs variables…)Regularly review and audit Terraform scripts to identify misconfigurations or vulnerabilities in cloud resources.3. Azure Cloud Security:• Utilize Azure-native security tools like Azure Security Center, Azure Policy to monitor and enforce security policies.• Apply Azure Role-Based Access Control (RBAC), Azure Key Vault for secrets management, and implement network security groups (NSGs) and firewalls for secure communication.• Leverage encryption (at rest and in transit) and secure access mechanisms (e.g., multi-factor authentication, identity management with Azure Active Directory).4. Threat Detection and Response:• Implement logging, monitoring, and alerting mechanisms using Azure Monitor, Azure Sentinel, and Log Analytics to identify security incidents.• Automate incident response using playbooks in Azure Logic Apps.5. Compliance and Governance:• Enforce compliance frameworks (e.g., CIS benchmarks, GDPR, HIPAA) using Azure Policy to ensure cloud infrastructure meets organizational and regulatory standards.• Use Terraform to codify compliance policies and automate the application of security controls across environments.6. Automation & Configuration Management:• Automate tasks using Terraform modules, reusable templates, and scripts for scalable and secure cloud deployments.7. Collaboration & Knowledge Sharing:• Work closely with development, operations, and security teams to promote a security-first mindset.• Provide training and create documentation on secure cloud and DevOps practices ; Digital Factory Services framework Required Skills: • Terraform: Deep expertise in Terraform scripting, resource management, and state handling.• Azure Cloud: Strong understanding of Azure architecture and Azure PaaS services, security best practices, Azure DevOps, and Azure-native security tools.• Security Tools: Experience with security scanning tools, vulnerability management, and threat modeling.• Automation: Proficiency in scripting languages (Python, PowerShell, Bash) to automate security tasks or blueprints development (CloudBolt)• CI/CD Tools: Familiarity with DevOps, GitLab environment, or other CI/CD tools for secure software delivery.• Compliance: Knowledge of regulatory standards and frameworks like NIST, ISO 27001, and how to apply them in a cloud environment   ProfilSéniorité: ExpertLocalisation: Casablanca/RabatType de contrat: Freelance"
DevOps Engineer,Oracle,"Mechouar, Casablanca-Settat, Morocco","Job Description  DevOps Engineer - R&D  Location: Casablanca (onsite)  As a valued member of our team, you will engage in various ongoing and upcoming projects. This role demands a self-motivated individual with robust work ethic, eager to learn and actively contribute in a dynamic, fast-paced environment.  As a valued member of our team, you will engage in various ongoing and upcoming projects. This role demands a self-motivated individual with robust work ethic, eager to learn and actively contribute in a dynamic, fast-paced environment.  In this role, you will collaborate closely with our development teams to support release processes, maintaining CI/CD pipelines, automating workflows, and ensuring timely releases  Key Responsibilities:  Support and enhance CI/CD and release pipelines for automating the build, test, and deployment processes, ensuring safe and efficient release of our products releases  Automate infrastructure provisioning and configuration on OCI to support scalability and reliability  Set up and maintain monitoring, alerting and logging solutions to ensure the health and performance of our deployed tools and OCI services  Develop custom scripts or tools for specific automation and operational needs  Assist in managing releases, including building and maintaining release dependencies  Analyze and improve system performance to support growth  Maintain documentation for infrastructure, CI/CD pipelines, processes, and procedures to facilitate knowledge sharing and team collaboration  Requirements  3 or more years of experience in DevOps  Proven experience in implementing CI/CD Pipelines ( e.g., Jenkins pipelines)  Proven experience with build tools (e.g., Gradle)  Proven experience in scripting languages ( e.g., Shell, Python)  Proven experience in Linux/Unix environments and Cloud-native technologies ( e.g., containers, Kuberntes)  Familiarity with cloud platforms  Familiarity with ML lifecycle  Good problem-solving and troubleshooting skills  Good written and verbal communication skills in English  Commitment to continuous learning and professional development.  Career Level - IC2  Responsibilities  As a member of the software engineering division, you will apply basic to intermediate knowledge of software architecture to perform software development tasks associated with developing, debugging or designing software applications or operating systems according to provided design specifications. Build enhancements within an existing software architecture and occasionally suggest improvements to the architecture.  About Us  As a world leader in cloud solutions, Oracle uses tomorrow’s technology to tackle today’s problems. True innovation starts with diverse perspectives and various abilities and backgrounds.  When everyone’s voice is heard, we’re inspired to go beyond what’s been done before. It’s why we’re committed to expanding our inclusive workforce that promotes diverse insights and perspectives.  We’ve partnered with industry-leaders in almost every sector—and continue to thrive after 40+ years of change by operating with integrity.  Oracle careers open the door to global opportunities where work-life balance flourishes. We offer a highly competitive suite of employee benefits designed on the principles of parity and consistency. We put our people first with flexible medical, life insurance and retirement options. We also encourage employees to give back to their communities through our volunteer programs.  We’re committed to including people with disabilities at all stages of the employment process. If you require accessibility assistance or accommodation for a disability at any point, let us know by calling +1 888 404 2494, option one.  Disclaimer:  Oracle is an Equal Employment Opportunity Employer*. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, sexual orientation, gender identity, disability and protected veterans’ status, or any other characteristic protected by law. Oracle will consider for employment qualified applicants with arrest and conviction records pursuant to applicable law.   Which includes being a United States Affirmative Action Employer"
Senior DevOps Engineer,Oracle,"Mechouar, Casablanca-Settat, Morocco","Job Description  Solve complex problems related to infrastructure cloud services and build automation to prevent problem recurrence. Design, write, and deploy software to improve the availability, scalability, and efficiency of Oracle products and services. Design and develop designs, architectures, standards, and methods for large-scale distributed systems. Facilitate service capacity planning and demand forecasting, software performance analysis, and system tuning.  Career Level - IC3  Responsibilities  Work with Site Reliability Engineering (SRE) team on the shared full stack ownership of a collection of services and/or technology areas. Understand the end-to-end configuration, technical dependencies, and overall behavioral characteristics of production services. Responsible for the design and delivery of the mission critical stack, with focus on security, resiliency, scale, and performance. Authority for end-to-end performance and operability. Partner with development teams in defining and implementing improvements in service architecture. Articulate technical characteristics of services and technology areas and guide Development Teams to engineer and add premier capabilities to the Oracle Cloud service portfolio. Understand and communicate the scale, capacity, security, performance attributes, and requirements of the service and technology stack. Demonstrate clear understanding of automation and orchestration principles. Act as ultimate escalation point for complex or critical issues that have not yet been documented as Standard Operating Procedures (SOPs). Utilize a deep understanding of service topology and their dependencies required to troubleshoot issues and define mitigations. Understand and explain the affect of product architecture decisions on distributed systems. Professional curiosity and a desire to a develop deep understanding of services and technologies.  About Us  As a world leader in cloud solutions, Oracle uses tomorrow’s technology to tackle today’s problems. True innovation starts with diverse perspectives and various abilities and backgrounds.  When everyone’s voice is heard, we’re inspired to go beyond what’s been done before. It’s why we’re committed to expanding our inclusive workforce that promotes diverse insights and perspectives.  We’ve partnered with industry-leaders in almost every sector—and continue to thrive after 40+ years of change by operating with integrity.  Oracle careers open the door to global opportunities where work-life balance flourishes. We offer a highly competitive suite of employee benefits designed on the principles of parity and consistency. We put our people first with flexible medical, life insurance and retirement options. We also encourage employees to give back to their communities through our volunteer programs.  We’re committed to including people with disabilities at all stages of the employment process. If you require accessibility assistance or accommodation for a disability at any point, let us know by calling +1 888 404 2494, option one.  Disclaimer:  Oracle is an Equal Employment Opportunity Employer*. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, sexual orientation, gender identity, disability and protected veterans’ status, or any other characteristic protected by law. Oracle will consider for employment qualified applicants with arrest and conviction records pursuant to applicable law.   Which includes being a United States Affirmative Action Employer"
Consultant DevOps Senior (H/F),Devoteam,Casablanca Metropolitan Area,"En tant que Consultant DevOps Senior, vous jouerez un rôle central dans l'accompagnement de nos clients pour l'amélioration continue de leurs pratiques de développement et d'exploitation. Vous interviendrez sur des missions stratégiques pour garantir l'efficacité, la stabilité et la scalabilité des systèmes en place. Accompagner les équipes dans la mise en place et l'amélioration des pratiques DevOps.Concevoir, déployer et maintenir des pipelines CI/CD robustes et sécurisés.Automatiser les processus de déploiement, de test et de surveillance des applications.Optimiser les infrastructures cloud (AWS, Azure, GCP) et on-premise.Mettre en place des solutions de monitoring et d'alerting pour assurer la stabilité des environnements.Auditer et sécuriser les environnements de développement et de production.Participer à la culture DevOps et former les équipes aux meilleures pratiques (Infrastructure as Code, conteneurisation, etc.).Analyser et résoudre les incidents complexes tout en assurant le suivi des actions correctives. ✅ Compétences techniques :Systèmes d'exploitation : Linux (RedHat, Ubuntu) et Windows Server.Conteneurisation et orchestration : Docker, Kubernetes.CI/CD : Outils comme Jenkins, GitLab CI/CD, GitHub Actions, Azure DevOps.Infrastructure as Code : Terraform, Ansible, CloudFormation.Cloud : Expérience avec au moins un des principaux fournisseurs (AWS, Azure, GCP).Scripting : Maîtrise de langages comme Bash, Python, PowerShell.Sécurité : Bonnes pratiques de sécurité DevOps (IAM, secrets management, etc.).Monitoring : Utilisation de Prometheus, Grafana, ELK, Datadog ou équivalents.Bases de données : Connaissance des bases de données SQL et NoSQL. 🛠️ Expérience :Minimum 5 ans d'expérience en tant que DevOps ou ingénieur système avec une pratique DevOps.Expérience en transformation agile et culture DevOps. 🎓 Diplômes et certifications :Bac+5 en informatique ou équivalent.Certifications cloud (AWS Solutions Architect, Azure DevOps Engineer) ou DevOps (CKA, Docker Certified Associate) seraient un atout. 🌟 Qualités personnelles :Leadership et capacité à accompagner des équipes.Esprit analytique et capacité à résoudre des problèmes complexes.Bonnes capacités de communication pour interagir avec des équipes multidisciplinaires.Curiosité et volonté d’apprendre en continu.Rigueur et autonomie."
DevOps Automation Engineer,Cnexia,Morocco,"Description De L'offre D'emploi  Joining Cnexia is choosing to be part of an ambitious project that values Innovation, promotes Continuous Learning and enables all tech champions to fulfill their creative dreams.  At Cnexia, we do more than support the clients of our world-class network and services. We develop innovative solutions and create original multiplatform media content. In fact, we’re revolutionizing how Canadians communicate on the web, interact with Mobile Apps or benefit from an AI-enhanced experience.  Proud of our status as a fully owned Moroccan subsidiary of the largest Canadian Telecom company, we have been ceaselessly growing our team since 2021. With over 1100 employees, mainly based in Fez, we have expanded in the northern region of the kingdom with our Brand-new state of the art site in Technopolis Rabat.  If you are ready for this challenge, we invite you to join a community that values bold ideas and professional growth all in an engaging multi-cultural world-class environment.  As a DevOps Automation Engineer You Will Be  Writing scripts for automationTesting at different stages of developmentSearching for and correcting errorsSetting up internal systemsData source managementUse of various DevOps and automation tools in the workImplementation of microservices and toolsSource code managementCreating interface simulatorsPreparing unique products for different needsUpdating ready systemsBuilding forecasts about the project budgetCalculating the time spent on the project  Compétences et expérience requises  3+ years of experience in a similar positionBachelor's or master's degree in computer technology or engineeringExcellent coding skillsDeep knowledge of the Python or Java programming languageSkills in setting up data sourcesUnderstanding the principles of operation of different types of systemsMastery of all DevOps specificationsAbility to configure and debug systems of different levelsDocker KubernatesGoogle GCP, CCAI and CCAIP experience  Benefits  Competitive compensation and comprehensive benefits package.Opportunity to work with a dynamic team of technology experts.Chance to make a significant impact on the company's digital transformation journey.Global Team & Tech: Work remotely with a talented team worldwide, using cutting-edge tools.Grow Your Skills: Gain new knowledge with certifications and online courses.Competitive Pay: Get rewarded for your performance with a competitive salary.Work From Anywhere in Morocco: Enjoy the flexibility of 100% remote work."
DevOps Engineer,Oracle,Casablanca Metropolitan Area,"DevOps Engineer - R&D Location: Casablanca (onsite) As a valued member of our team, you will engage in various ongoing and upcoming projects. This role demands a self-motivated individual with robust work ethic, eager to learn and actively contribute in a dynamic, fast-paced environment. As a valued member of our team, you will engage in various ongoing and upcoming projects. This role demands a self-motivated individual with robust work ethic, eager to learn and actively contribute in a dynamic, fast-paced environment.In this role, you will collaborate closely with our development teams to support release processes, maintaining CI/CD pipelines, automating workflows, and ensuring timely releases Key Responsibilities: Support and enhance CI/CD and release pipelines for automating the build, test, and deployment processes, ensuring safe and efficient release of our products releasesAutomate infrastructure provisioning and configuration on OCI to support scalability and reliabilitySet up and maintain monitoring, alerting and logging solutions to ensure the health and performance of our deployed tools and OCI servicesDevelop custom scripts or tools for specific automation and operational needsAssist in managing releases, including building and maintaining release dependenciesAnalyze and improve system performance to support growthMaintain documentation for infrastructure, CI/CD pipelines, processes, and procedures to facilitate knowledge sharing and team collaboration Requirements 3 or more years of experience in DevOpsProven experience in implementing CI/CD Pipelines ( e.g., Jenkins pipelines)Proven experience with build tools (e.g., Gradle)Proven experience in scripting languages ( e.g., Shell, Python)Proven experience in Linux/Unix environments and Cloud-native technologies ( e.g., containers, Kuberntes)Familiarity with cloud platformsFamiliarity with ML lifecycleGood problem-solving and troubleshooting skillsGood written and verbal communication skills in EnglishCommitment to continuous learning and professional development."
Senior Devops Engineer - JPG,Oracle,"Casablanca-Settat, Morocco","The Java Platform Group is looking for an experienced, passionate, and highly motivated Software Infrastructure Engineer (Devops) to join our world class development efforts. Our team is responsible for delivering the Java platform that is used by millions of developers. We are looking for a seasoned engineer with a thorough understanding of infrastructure and automation methodologies, a strong technical background to advance our processes, and a desire to make a positive change in our product. Responsibilities:We hire developers to write code to create new/maintain existing Infrastructure services to build, test and release the Java Platform product.Candidates with professional experience and knowledge of Software infrastructure - Continuous Integration, Release Engineering, Quality testing framework, test harness.Designing and developing tools/frameworks to improve efficiency and automationEnsuring timely software releases by improving efficiency, productivity and consistency through robust and automation of infrastructure services Job Requirement:B.S in a Computer Science, Software or other Engineering5+ years of experience in Software Development/DevopsGood expertise on concurrency, multi-threading and collectionsIn-depth understanding of at least one Cloud infrastructure (OCI, AWS, Azure, GCP)Hands on experience on GITGood understanding of JavaDeeper Experience in writing shell scripts, Linux administrationStrong exposure on build automation technologies (Make, Ant, Maven, Gradle..)Strong exposure on Building infrastructure, tools and processes for continuous integration (Jenkins or equivalent)Strong exposure on one or more configuration management tools such as Ansible, PuppetStrong exposure on writing Docker images and setting up build/test environmentsGood exposure on container orchestration tools such as kubernetes, mesos. etcGood Exposure on Cloud Infrastructure tools such as TerraformExtensive troubleshooting experienceAbility to conceive, plan, implement, and collaborate with distributed teams on process improvements and productivity enhancement toolsAbility to scope out new requirements, breaking them down into actionable tasks and implement them Desired Skills:Experience working with Atlassian products such as Wiki, JIRA etc"
SW Developer,Bertrandt Group,"Rabat, Rabat-Salé-Kénitra, Morocco","Workplace: 10000, Rabat  Apply online!  What to expect:   Digital Twin Modeling & Development:  Design and develop digital twin models for various industrial applications, simulating the real-time behavior of physical assets.   Cloud Platform Integration:   Architect and implement scalable solutions on Azure to deploy and manage digital twin systems.Leverage cloud-based IoT services (e.g. Azure IoT Hub) to collect and analyze data from real-world assets and feed it into digital twin environments.Ensure seamless integration between on-premise infrastructure and cloud-based digital twin solutions.   Data Management & Analytics :   Manage and optimize large-scale data storage and processing for digital twin models in cloud environments. Implement data pipelines and ETL processes to aggregate, clean, and transform data for digital twin analysis.    Performance Optimization:  Continuously monitor the performance and health of deployed digital twin systems and suggest improvements.Identify areas to scale and optimize digital twin models and infrastructure for cost and performance efficiency.   Collaboration & Cross-functional Work:  Work closely with engineering, data science, and business teams in a Agile framework to ensure that digital twin solutions meet business needs and technical requirements.Collaborate with stakeholders to define key performance indicators (KPIs) and integrate them into digital twin systems.   What you bring along:   Bachelor's or Master's degree in Computer Science, Engineering, or a related field.2+ years of experience in developing and deploying large-scale digital twin solutions.Hands-on experience with cloud platforms such as AWS and Azure, with a focus on services related to IoT, data storage, and analytics.Proficiency in IoT protocols and integration (MQTT, gRPC, RESTful APIs, etc.).Knowledge of containerization technologies (Docker, Kubernetes) for scalable deployment. Strong understanding of digital twin architectures and technologies.Expertise in cloud platform services such as AWS IoT, Azure Digital Twins, AWS Lambda, and Azure Functions.Proficiency programming skills in languages like C#, JavaScript, or C++.Familiarity with data management tools such as Azure SQL Database(graphQL), and data lakes.Strong problem-solving and analytical thinking abilities. Excellent communication skills for both technical and non-technical stakeholders. Ability to work independently and in a collaborative team environment.   Preferred Qualifications:  Experience with edge computing for real-time data collection and analysis in digital twin applications. Certification in Azure cloud platforms.   With more than 50 facilities in Europe, the Bertrandt Group has been providing development solutions for the international automotive and aircraft industry since 1974. Every day, more than 15 000 employees guarantee extensive know - how and support our client (Manufacturer and OEM) with management, design and industrialization solutions.  Bertrandt Technologie Morocco offers you opportunities in the automotive sector (body in white, interior and exterior, layout, powertrain, and electronics). Moreover, we are also present in interdisciplinary field such as project management, quality management, supply chain/industrialization and validations.  What we offer:  Responsible Tasks Mobile work Freedom to work independently Networking throughout the group Employee events    Contact:  Soumia Al Ouassaa  Tel.:"
Senior DevOps Engineer,Oracle,"Mechouar, Casablanca-Settat, Morocco","Job Description  Solve complex problems related to infrastructure cloud services and build automation to prevent problem recurrence. Design, write, and deploy software to improve the availability, scalability, and efficiency of Oracle products and services. Design and develop designs, architectures, standards, and methods for large-scale distributed systems. Facilitate service capacity planning and demand forecasting, software performance analysis, and system tuning.  Career Level - IC3  Responsibilities  Work with Site Reliability Engineering (SRE) team on the shared full stack ownership of a collection of services and/or technology areas. Understand the end-to-end configuration, technical dependencies, and overall behavioral characteristics of production services. Responsible for the design and delivery of the mission critical stack, with focus on security, resiliency, scale, and performance. Authority for end-to-end performance and operability. Partner with development teams in defining and implementing improvements in service architecture. Articulate technical characteristics of services and technology areas and guide Development Teams to engineer and add premier capabilities to the Oracle Cloud service portfolio. Understand and communicate the scale, capacity, security, performance attributes, and requirements of the service and technology stack. Demonstrate clear understanding of automation and orchestration principles. Act as ultimate escalation point for complex or critical issues that have not yet been documented as Standard Operating Procedures (SOPs). Utilize a deep understanding of service topology and their dependencies required to troubleshoot issues and define mitigations. Understand and explain the affect of product architecture decisions on distributed systems. Professional curiosity and a desire to a develop deep understanding of services and technologies.  About Us  As a world leader in cloud solutions, Oracle uses tomorrow’s technology to tackle today’s problems. True innovation starts with diverse perspectives and various abilities and backgrounds.  When everyone’s voice is heard, we’re inspired to go beyond what’s been done before. It’s why we’re committed to expanding our inclusive workforce that promotes diverse insights and perspectives.  We’ve partnered with industry-leaders in almost every sector—and continue to thrive after 40+ years of change by operating with integrity.  Oracle careers open the door to global opportunities where work-life balance flourishes. We offer a highly competitive suite of employee benefits designed on the principles of parity and consistency. We put our people first with flexible medical, life insurance and retirement options. We also encourage employees to give back to their communities through our volunteer programs.  We’re committed to including people with disabilities at all stages of the employment process. If you require accessibility assistance or accommodation for a disability at any point, let us know by calling +1 888 404 2494, option one.  Disclaimer:  Oracle is an Equal Employment Opportunity Employer*. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, sexual orientation, gender identity, disability and protected veterans’ status, or any other characteristic protected by law. Oracle will consider for employment qualified applicants with arrest and conviction records pursuant to applicable law.   Which includes being a United States Affirmative Action Employer"
Data DevOps Engineer,CIH BANK,"Casablanca, Casablanca-Settat, Morocco","Contexte du recrutement et définition de poste  Data is a keystone to the functioning of CIH Bank. From BI and Analytics to prediction models, data is leveraged so as to offer a 360 view, as well as vital predictions, concerning the Bank processes and its customers.  The Data Office is in charge of data ingestion, developing data analytics boards as well as building data prediction models. A Data Governance Policy is in place to manage all these processes.  To help us manage and expand our data platform, we are looking for an experienced DevOps Engineer. She or He will be responsible for developing necessary tools to deploy and manage environments necessary for the functioning of the team. If you have a solid background in software engineering, you are very curious and data enthusiast, and are familiar with Infrastructure as Code, GitLab Workflow and CI/CD, we’d love to speak with you.  Objectives of this Role  Building and setting up new a CI/CD chain.Setting up Ansible roles for Data machines as well as Ubuntu Desktops.Understanding the needs of stakeholders.Develop software integrated with our big data systems.Working with software developers and software engineers to ensure that development follows established processes and works as intendedBeing involved in project management decisionsDesign procedures for system troubleshooting and maintenance.  Profil recherché  Skills And Qualifications  Experience as a DevOps Engineer or similar software engineering role.Proficient in GitLab Workflow.Good knowledge of Ansible/Molecule or equivalent.Good knowledge of Bash (ZSH) and Python.Working knowledge in Test Driven Development.Working knowledge of databases and SQL.Problem-solving attitude.Collaborative team spirit.  Preferred But Not Mandatory Qualifications  Good Knowledge of Scala and Spark.Master's degree in Computer Science or Software Engineering.Experience developing engineering applications for small or large corporation."
